Commodity Group,Commodity,MSP (Rs./Quintal),Date,Price,Arrival (Metric Tonnes)
Pulses,Green Gram,8768,2025-06-08,7955.01,138943.46
Pulses,Lentil,7000,2025-06-08,6409.3,119080.89
Vegetables,Onion,0,2025-06-08,801.79,162997.2
Vegetables,Potato,0,2025-06-08,1378.04,37585.1
Vegetables,Tomato,0,2025-06-08,623.5,73701.03
Cereals,Bajra,2775,2025-06-09,2718.68,6278.26
Cereals,Barley,2150,2025-06-09,1994.93,6783.6
Cereals,Jowar,3699,2025-06-09,4119.78,48717.17
Cereals,Maize,2400,2025-06-09,2441.28,7843.92
Cereals,Paddy,2369,2025-06-09,2487.58,64639.32
Cereals,Ragi,4886,2025-06-09,5469.27,177629.23
Cereals,Wheat,2585,2025-06-09,2449.51,180197.13
Fibre Crops,Cotton,7710,2025-06-09,8857.61,165091.86
Oil Seeds,Copra,12100,2025-06-09,13351.88,49839.3
Oil Seeds,Groundnut,7263,2025-06-09,7430.13,13497.82
Oil Seeds,Mustard,6200,2025-06-09,5446.55,199778.58
Oil Seeds,Safflower,6540,2025-06-09,6199.87,149649.37
Oil Seeds,Sesamum,9846,2025-06-09,10751.83,171611.75
Oil Seeds,Soyabean,5328,2025-06-09,6123.41,48337.22
Oil Seeds,Sunflower,7721,2025-06-09,6656.31,82267.74
Pulses,Arhar,8000,2025-06-09,7112.19,4534.06
Pulses,Bengal Gram,5875,2025-06-09,5629.0,156758.46
Pulses,Black Gram,7800,2025-06-09,7954.86,62589.96
Pulses,Green Gram,8768,2025-06-09,9173.98,46442.04
Pulses,Lentil,7000,2025-06-09,5980.2,152882.46
Vegetables,Onion,0,2025-06-09,1212.17,7835.66
Vegetables,Potato,0,2025-06-09,1385.07,112700.9
Vegetables,Tomato,0,2025-06-09,1247.57,117407.95
Cereals,Bajra,2775,2025-06-10,2842.39,198136.3
Cereals,Barley,2150,2025-06-10,2315.59,88486.65
Cereals,Jowar,3699,2025-06-10,3929.15,77876.63
Cereals,Maize,2400,2025-06-10,2204.79,119390.53
Cereals,Paddy,2369,2025-06-10,2673.31,185831.45
Cereals,Ragi,4886,2025-06-10,4654.26,105559.11
Cereals,Wheat,2585,2025-06-10,2361.37,199126.44
Fibre Crops,Cotton,7710,2025-06-10,8822.83,129919.31
Oil Seeds,Copra,12100,2025-06-10,13205.02,143034.28
Oil Seeds,Groundnut,7263,2025-06-10,7465.98,10716.93
Oil Seeds,Mustard,6200,2025-06-10,6115.86,134973.52
Oil Seeds,Safflower,6540,2025-06-10,6888.32,74655.87
Oil Seeds,Sesamum,9846,2025-06-10,11150.67,33513.04
Oil Seeds,Soyabean,5328,2025-06-10,5328.57,138192.25
Oil Seeds,Sunflower,7721,2025-06-10,8177.63,129745.36
Pulses,Arhar,8000,2025-06-10,7460.69,31283.5
Pulses,Bengal Gram,5875,2025-06-10,6114.59,119880.46
Pulses,Black Gram,7800,2025-06-10,7049.69,141042.57
Pulses,Green Gram,8768,2025-06-10,8650.08,133568.73
Pulses,Lentil,7000,2025-06-10,7708.47,33987.2
Vegetables,Onion,0,2025-06-10,562.61,121959.0
Vegetables,Potato,0,2025-06-10,1321.34,160572.05
Vegetables,Tomato,0,2025-06-10,1476.67,97724.7
Cereals,Bajra,2775,2025-06-11,2693.32,30780.52
Cereals,Barley,2150,2025-06-11,2196.83,55438.65
Cereals,Jowar,3699,2025-06-11,4166.52,116659.0
Cereals,Maize,2400,2025-06-11,2466.84,71017.19
Cereals,Paddy,2369,2025-06-11,2050.6,6397.17
Cereals,Ragi,4886,2025-06-11,4773.62,16958.85
Cereals,Wheat,2585,2025-06-11,2667.86,176200.55
Fibre Crops,Cotton,7710,2025-06-11,8595.68,131826.13
Oil Seeds,Copra,12100,2025-06-11,11051.77,172606.22
Oil Seeds,Groundnut,7263,2025-06-11,8104.26,39370.88
Oil Seeds,Mustard,6200,2025-06-11,6641.61,57339.58
Oil Seeds,Safflower,6540,2025-06-11,7133.78,199447.72
Oil Seeds,Sesamum,9846,2025-06-11,8457.79,179478.3
Oil Seeds,Soyabean,5328,2025-06-11,5524.01,194677.85
Oil Seeds,Sunflower,7721,2025-06-11,7639.95,169485.22
Pulses,Arhar,8000,2025-06-11,6949.75,67089.05
Pulses,Bengal Gram,5875,2025-06-11,5111.87,195069.86
Pulses,Black Gram,7800,2025-06-11,8541.72,170516.86
Pulses,Green Gram,8768,2025-06-11,9920.02,17066.44
Pulses,Lentil,7000,2025-06-11,6759.75,14253.43
Vegetables,Onion,0,2025-06-11,653.08,93847.99
Vegetables,Potato,0,2025-06-11,676.56,33539.84
Vegetables,Tomato,0,2025-06-11,739.14,151870.54
Cereals,Bajra,2775,2025-06-12,3164.41,87976.11
Cereals,Barley,2150,2025-06-12,2007.05,159668.72
Cereals,Jowar,3699,2025-06-12,3506.19,59911.71
Cereals,Maize,2400,2025-06-12,2207.4,25979.31
Cereals,Paddy,2369,2025-06-12,2195.92,71096.18
Cereals,Ragi,4886,2025-06-12,5141.04,12559.84
Cereals,Wheat,2585,2025-06-12,2360.5,161814.28
Fibre Crops,Cotton,7710,2025-06-12,6893.33,68561.9
Oil Seeds,Copra,12100,2025-06-12,13423.71,31027.32
Oil Seeds,Groundnut,7263,2025-06-12,6353.83,96933.37
Oil Seeds,Mustard,6200,2025-06-12,5832.5,112703.5
Oil Seeds,Safflower,6540,2025-06-12,7136.07,27472.84
Oil Seeds,Sesamum,9846,2025-06-12,10084.37,101126.48
Oil Seeds,Soyabean,5328,2025-06-12,4759.1,124818.5
Oil Seeds,Sunflower,7721,2025-06-12,7196.68,97592.47
Pulses,Arhar,8000,2025-06-12,6997.45,91943.83
Pulses,Bengal Gram,5875,2025-06-12,5533.89,164485.12
Pulses,Black Gram,7800,2025-06-12,6763.33,83750.52
Pulses,Green Gram,8768,2025-06-12,8658.66,145014.96
Pulses,Lentil,7000,2025-06-12,7156.0,133459.11
Vegetables,Onion,0,2025-06-12,1415.81,62809.41
Vegetables,Potato,0,2025-06-12,1143.93,197890.75
Vegetables,Tomato,0,2025-06-12,1335.94,39073.55
Cereals,Bajra,2775,2025-06-13,2766.17,148341.21
Cereals,Barley,2150,2025-06-13,2145.21,96662.01
Cereals,Jowar,3699,2025-06-13,4074.33,72312.69
Cereals,Maize,2400,2025-06-13,2659.05,81390.62
Cereals,Paddy,2369,2025-06-13,2246.93,90825.28
Cereals,Ragi,4886,2025-06-13,5270.69,25244.11
Cereals,Wheat,2585,2025-06-13,2349.57,190291.39
Fibre Crops,Cotton,7710,2025-06-13,6959.41,113567.08
Oil Seeds,Copra,12100,2025-06-13,12387.91,97950.41
Oil Seeds,Groundnut,7263,2025-06-13,7578.39,46003.85
Oil Seeds,Mustard,6200,2025-06-13,6297.95,74466.04
Oil Seeds,Safflower,6540,2025-06-13,6857.19,28287.65
Oil Seeds,Sesamum,9846,2025-06-13,10055.36,37094.81
Oil Seeds,Soyabean,5328,2025-06-13,4974.18,43781.02
Oil Seeds,Sunflower,7721,2025-06-13,6986.36,165150.9
Pulses,Arhar,8000,2025-06-13,7485.7,185428.4
Pulses,Bengal Gram,5875,2025-06-13,6703.25,114273.53
Pulses,Black Gram,7800,2025-06-13,6964.62,74940.92
Pulses,Green Gram,8768,2025-06-13,9551.15,73509.78
Pulses,Lentil,7000,2025-06-13,6132.74,111379.14
Vegetables,Onion,0,2025-06-13,1464.54,35065.87
Vegetables,Potato,0,2025-06-13,1074.43,43680.6
Vegetables,Tomato,0,2025-06-13,1270.88,52686.31
Cereals,Bajra,2775,2025-06-14,2359.29,174140.27
Cereals,Barley,2150,2025-06-14,2338.72,125484.42
Cereals,Jowar,3699,2025-06-14,3976.72,30452.11
Cereals,Maize,2400,2025-06-14,2369.99,70276.32
Cereals,Paddy,2369,2025-06-14,2080.3,97251.79
Cereals,Ragi,4886,2025-06-14,5502.72,8059.82
Cereals,Wheat,2585,2025-06-14,2423.28,41547.81
Fibre Crops,Cotton,7710,2025-06-14,7104.33,181691.49
Oil Seeds,Copra,12100,2025-06-14,11984.09,93286.57
Oil Seeds,Groundnut,7263,2025-06-14,7830.77,30940.72
Oil Seeds,Mustard,6200,2025-06-14,6176.31,86025.54
Oil Seeds,Safflower,6540,2025-06-14,6730.14,199911.56
Oil Seeds,Sesamum,9846,2025-06-14,10641.9,79603.25
Oil Seeds,Soyabean,5328,2025-06-14,5851.56,34183.14
Oil Seeds,Sunflower,7721,2025-06-14,6633.41,40929.45
Pulses,Arhar,8000,2025-06-14,7616.99,102140.62
Pulses,Bengal Gram,5875,2025-06-14,6077.92,182125.61
Pulses,Black Gram,7800,2025-06-14,7823.06,100280.07
Pulses,Green Gram,8768,2025-06-14,7584.96,7030.56
Pulses,Lentil,7000,2025-06-14,7107.44,87663.81
Vegetables,Onion,0,2025-06-14,1202.86,5043.08
Vegetables,Potato,0,2025-06-14,874.3,9970.39
Vegetables,Tomato,0,2025-06-14,1081.91,121683.48
Cereals,Bajra,2775,2025-06-15,2592.72,34740.54
Cereals,Barley,2150,2025-06-15,2072.44,160299.08
Cereals,Jowar,3699,2025-06-15,3579.26,150166.39
Cereals,Maize,2400,2025-06-15,2130.35,154565.65
Cereals,Paddy,2369,2025-06-15,2182.04,135494.76
Cereals,Ragi,4886,2025-06-15,4982.42,185832.49
Cereals,Wheat,2585,2025-06-15,2497.62,13279.73
Fibre Crops,Cotton,7710,2025-06-15,6597.81,165380.37
Oil Seeds,Copra,12100,2025-06-15,12189.79,155060.05
Oil Seeds,Groundnut,7263,2025-06-15,6684.34,69049.49
Oil Seeds,Mustard,6200,2025-06-15,5325.99,192300.39
Oil Seeds,Safflower,6540,2025-06-15,6869.36,186644.36
Oil Seeds,Sesamum,9846,2025-06-15,9153.32,122312.15
Oil Seeds,Soyabean,5328,2025-06-15,5613.31,63544.06
Oil Seeds,Sunflower,7721,2025-06-15,8527.33,189434.93
Pulses,Arhar,8000,2025-06-15,8923.65,147826.44
Pulses,Bengal Gram,5875,2025-06-15,5482.78,56359.13
Pulses,Black Gram,7800,2025-06-15,8884.26,2106.38
Pulses,Green Gram,8768,2025-06-15,9336.3,141263.92
Pulses,Lentil,7000,2025-06-15,7257.65,198022.26
Vegetables,Onion,0,2025-06-15,772.9,15833.93
Vegetables,Potato,0,2025-06-15,875.21,68710.17
Vegetables,Tomato,0,2025-06-15,1508.93,37187.33
Cereals,Bajra,2775,2025-06-16,2668.86,185729.68
Cereals,Barley,2150,2025-06-16,1867.37,18517.49
Cereals,Jowar,3699,2025-06-16,3324.8,119062.81
Cereals,Maize,2400,2025-06-16,2148.34,193616.87
Cereals,Paddy,2369,2025-06-16,2331.13,100328.52
Cereals,Ragi,4886,2025-06-16,4514.65,94218.5
Cereals,Wheat,2585,2025-06-16,2710.56,150247.87
Fibre Crops,Cotton,7710,2025-06-16,8297.2,115599.33
Oil Seeds,Copra,12100,2025-06-16,13567.83,163490.7
Oil Seeds,Groundnut,7263,2025-06-16,7823.08,11168.32
Oil Seeds,Mustard,6200,2025-06-16,5282.79,42528.83
Oil Seeds,Safflower,6540,2025-06-16,6860.83,82268.94
Oil Seeds,Sesamum,9846,2025-06-16,9557.73,176923.15
Oil Seeds,Soyabean,5328,2025-06-16,5960.27,181839.59
Oil Seeds,Sunflower,7721,2025-06-16,7289.89,138226.61
Pulses,Arhar,8000,2025-06-16,7451.92,38162.44
Pulses,Bengal Gram,5875,2025-06-16,5319.16,68454.42
Pulses,Black Gram,7800,2025-06-16,7636.1,166198.29
Pulses,Green Gram,8768,2025-06-16,7768.16,146998.42
Pulses,Lentil,7000,2025-06-16,7066.06,57624.67
Vegetables,Onion,0,2025-06-16,933.23,119236.59
Vegetables,Potato,0,2025-06-16,839.83,23360.79
Vegetables,Tomato,0,2025-06-16,1173.06,68824.34
Cereals,Bajra,2775,2025-06-17,2968.97,131749.34
Cereals,Barley,2150,2025-06-17,2428.35,164205.15
Cereals,Jowar,3699,2025-06-17,3772.91,131423.25
Cereals,Maize,2400,2025-06-17,2686.84,79933.78
Cereals,Paddy,2369,2025-06-17,2245.9,2211.68
Cereals,Ragi,4886,2025-06-17,5364.66,160206.09
Cereals,Wheat,2585,2025-06-17,2278.25,115392.63
Fibre Crops,Cotton,7710,2025-06-17,7626.69,23785.88
Oil Seeds,Copra,12100,2025-06-17,13844.46,42978.44
Oil Seeds,Groundnut,7263,2025-06-17,6320.05,118989.73
Oil Seeds,Mustard,6200,2025-06-17,6644.29,6537.07
Oil Seeds,Safflower,6540,2025-06-17,6851.4,106481.76
Oil Seeds,Sesamum,9846,2025-06-17,8674.12,34546.15
Oil Seeds,Soyabean,5328,2025-06-17,5436.65,59306.7
Oil Seeds,Sunflower,7721,2025-06-17,8736.27,163757.11
Pulses,Arhar,8000,2025-06-17,9160.56,51971.18
Pulses,Bengal Gram,5875,2025-06-17,6702.89,86275.21
Pulses,Black Gram,7800,2025-06-17,7443.19,10117.39
Pulses,Green Gram,8768,2025-06-17,7591.59,138417.65
Pulses,Lentil,7000,2025-06-17,6911.65,45343.0
Vegetables,Onion,0,2025-06-17,1031.38,115547.47
Vegetables,Potato,0,2025-06-17,942.61,164148.2
Vegetables,Tomato,0,2025-06-17,933.61,72543.83
Cereals,Bajra,2775,2025-06-18,3029.51,65669.49
Cereals,Barley,2150,2025-06-18,1962.34,16983.43
Cereals,Jowar,3699,2025-06-18,3662.04,96452.31
Cereals,Maize,2400,2025-06-18,2645.45,44286.68
Cereals,Paddy,2369,2025-06-18,2284.42,161690.73
Cereals,Ragi,4886,2025-06-18,5360.37,76952.98
Cereals,Wheat,2585,2025-06-18,2553.3,60692.01
Fibre Crops,Cotton,7710,2025-06-18,8710.5,23772.82
Oil Seeds,Copra,12100,2025-06-18,13674.51,136789.1
Oil Seeds,Groundnut,7263,2025-06-18,7331.79,6580.18
Oil Seeds,Mustard,6200,2025-06-18,6154.61,81579.23
Oil Seeds,Safflower,6540,2025-06-18,5875.31,131299.1
Oil Seeds,Sesamum,9846,2025-06-18,11237.69,112459.65
Oil Seeds,Soyabean,5328,2025-06-18,5671.26,13736.67
Oil Seeds,Sunflower,7721,2025-06-18,7530.29,23315.88
Pulses,Arhar,8000,2025-06-18,8270.71,187699.51
Pulses,Bengal Gram,5875,2025-06-18,6160.13,15406.77
Pulses,Black Gram,7800,2025-06-18,7459.92,110155.14
Pulses,Green Gram,8768,2025-06-18,8513.4,166737.12
Pulses,Lentil,7000,2025-06-18,7660.81,122385.61
Vegetables,Onion,0,2025-06-18,809.35,21219.57
Vegetables,Potato,0,2025-06-18,832.63,135180.79
Vegetables,Tomato,0,2025-06-18,1008.79,79082.1
Cereals,Bajra,2775,2025-06-19,2510.08,31404.7
Cereals,Barley,2150,2025-06-19,2361.11,8430.95
Cereals,Jowar,3699,2025-06-19,3609.32,33682.32
Cereals,Maize,2400,2025-06-19,2673.12,111430.25
Cereals,Paddy,2369,2025-06-19,2178.09,100510.34
Cereals,Ragi,4886,2025-06-19,5225.31,191625.7
Cereals,Wheat,2585,2025-06-19,2368.21,177242.05
Fibre Crops,Cotton,7710,2025-06-19,8714.55,183288.29
Oil Seeds,Copra,12100,2025-06-19,12591.55,125982.64
Oil Seeds,Groundnut,7263,2025-06-19,7052.11,150491.96
Oil Seeds,Mustard,6200,2025-06-19,6258.21,135503.74
Oil Seeds,Safflower,6540,2025-06-19,6399.63,146312.72
Oil Seeds,Sesamum,9846,2025-06-19,10804.42,29329.93
Oil Seeds,Soyabean,5328,2025-06-19,5860.15,108082.29
Oil Seeds,Sunflower,7721,2025-06-19,8519.35,86288.78
Pulses,Arhar,8000,2025-06-19,7709.7,183016.39
Pulses,Bengal Gram,5875,2025-06-19,5436.44,168850.25
Pulses,Black Gram,7800,2025-06-19,7762.61,102843.38
Pulses,Green Gram,8768,2025-06-19,8264.19,114629.79
Pulses,Lentil,7000,2025-06-19,6632.94,7901.92
Vegetables,Onion,0,2025-06-19,657.68,195672.04
Vegetables,Potato,0,2025-06-19,1419.64,145687.75
Vegetables,Tomato,0,2025-06-19,889.22,161095.74
Cereals,Bajra,2775,2025-06-20,3146.92,80072.44
Cereals,Barley,2150,2025-06-20,2332.73,53222.39
Cereals,Jowar,3699,2025-06-20,4243.12,5202.63
Cereals,Maize,2400,2025-06-20,2474.54,131918.22
Cereals,Paddy,2369,2025-06-20,2502.64,24121.5
Cereals,Ragi,4886,2025-06-20,5528.8,36277.6
Cereals,Wheat,2585,2025-06-20,2680.2,44574.08
Fibre Crops,Cotton,7710,2025-06-20,7264.09,109314.39
Oil Seeds,Copra,12100,2025-06-20,11799.41,32087.11
Oil Seeds,Groundnut,7263,2025-06-20,6546.0,83658.05
Oil Seeds,Mustard,6200,2025-06-20,6678.55,179598.03
Oil Seeds,Safflower,6540,2025-06-20,5724.06,78651.13
Oil Seeds,Sesamum,9846,2025-06-20,8665.21,3367.67
Oil Seeds,Soyabean,5328,2025-06-20,5586.49,120509.77
Oil Seeds,Sunflower,7721,2025-06-20,6940.45,46800.88
Pulses,Arhar,8000,2025-06-20,6856.9,166997.69
Pulses,Bengal Gram,5875,2025-06-20,6711.64,27135.13
Pulses,Black Gram,7800,2025-06-20,7171.65,173688.48
Pulses,Green Gram,8768,2025-06-20,9889.77,83954.5
Pulses,Lentil,7000,2025-06-20,6056.31,7926.4
Vegetables,Onion,0,2025-06-20,1039.44,5779.05
Vegetables,Potato,0,2025-06-20,924.44,157485.02
Vegetables,Tomato,0,2025-06-20,695.21,117691.03
Cereals,Bajra,2775,2025-06-21,2689.82,194761.39
Cereals,Barley,2150,2025-06-21,2178.51,55084.07
Cereals,Jowar,3699,2025-06-21,3931.41,54334.83
Cereals,Maize,2400,2025-06-21,2691.06,74975.66
Cereals,Paddy,2369,2025-06-21,2404.44,10162.09
Cereals,Ragi,4886,2025-06-21,4777.71,166481.09
Cereals,Wheat,2585,2025-06-21,2822.03,44902.5
Fibre Crops,Cotton,7710,2025-06-21,7076.42,163470.2
Oil Seeds,Copra,12100,2025-06-21,13662.35,19117.42
Oil Seeds,Groundnut,7263,2025-06-21,7154.18,67523.98
Oil Seeds,Mustard,6200,2025-06-21,6889.48,16750.81
Oil Seeds,Safflower,6540,2025-06-21,5973.23,150506.04
Oil Seeds,Sesamum,9846,2025-06-21,8520.61,98532.45
Oil Seeds,Soyabean,5328,2025-06-21,5235.46,66913.52
Oil Seeds,Sunflower,7721,2025-06-21,7476.8,106011.62
Pulses,Arhar,8000,2025-06-21,7187.28,114420.58
Pulses,Bengal Gram,5875,2025-06-21,6413.32,152044.18
Pulses,Black Gram,7800,2025-06-21,6990.13,29892.43
Pulses,Green Gram,8768,2025-06-21,8158.21,72246.89
Pulses,Lentil,7000,2025-06-21,6807.76,135955.46
Vegetables,Onion,0,2025-06-21,478.97,78412.52
Vegetables,Potato,0,2025-06-21,1087.06,128318.82
Vegetables,Tomato,0,2025-06-21,847.84,179143.2
Cereals,Bajra,2775,2025-06-22,2606.24,46037.25
Cereals,Barley,2150,2025-06-22,2092.79,48144.29
Cereals,Jowar,3699,2025-06-22,3890.29,165221.63
Cereals,Maize,2400,2025-06-22,2524.63,164878.87
Cereals,Paddy,2369,2025-06-22,2295.79,31305.58
Cereals,Ragi,4886,2025-06-22,5234.79,72126.88
Cereals,Wheat,2585,2025-06-22,2717.82,54165.26
Fibre Crops,Cotton,7710,2025-06-22,6741.38,198516.73
Oil Seeds,Copra,12100,2025-06-22,10852.01,197684.78
Oil Seeds,Groundnut,7263,2025-06-22,8302.95,158773.93
Oil Seeds,Mustard,6200,2025-06-22,6496.53,115582.52
Oil Seeds,Safflower,6540,2025-06-22,7258.29,57923.43
Oil Seeds,Sesamum,9846,2025-06-22,9750.54,123897.02
Oil Seeds,Soyabean,5328,2025-06-22,5186.05,85525.92
Oil Seeds,Sunflower,7721,2025-06-22,7327.89,112868.15
Pulses,Arhar,8000,2025-06-22,8841.38,40345.6
Pulses,Bengal Gram,5875,2025-06-22,6640.69,137833.08
Pulses,Black Gram,7800,2025-06-22,8556.46,111260.33
Pulses,Green Gram,8768,2025-06-22,9503.24,3289.27
Pulses,Lentil,7000,2025-06-22,7668.6,8075.76
Vegetables,Onion,0,2025-06-22,1595.05,58848.79
Vegetables,Potato,0,2025-06-22,766.87,50642.62
Vegetables,Tomato,0,2025-06-22,1202.86,25234.74
Cereals,Bajra,2775,2025-06-23,3173.89,134784.09
Cereals,Barley,2150,2025-06-23,2373.74,64899.66
Cereals,Jowar,3699,2025-06-23,3894.84,118868.65
Cereals,Maize,2400,2025-06-23,2474.27,136522.37
Cereals,Paddy,2369,2025-06-23,2422.56,85841.02
Cereals,Ragi,4886,2025-06-23,4557.55,153727.84
Cereals,Wheat,2585,2025-06-23,2372.72,138486.24
Fibre Crops,Cotton,7710,2025-06-23,7093.2,125084.77
Oil Seeds,Copra,12100,2025-06-23,12996.89,43781.84
Oil Seeds,Groundnut,7263,2025-06-23,6304.16,26238.2
Oil Seeds,Mustard,6200,2025-06-23,6397.15,169896.81
Oil Seeds,Safflower,6540,2025-06-23,5647.28,146843.54
Oil Seeds,Sesamum,9846,2025-06-23,9377.29,95731.75
Oil Seeds,Soyabean,5328,2025-06-23,6013.49,66427.7
Oil Seeds,Sunflower,7721,2025-06-23,7640.71,2785.8
Pulses,Arhar,8000,2025-06-23,6995.84,51755.39
Pulses,Bengal Gram,5875,2025-06-23,5042.84,126293.5
Pulses,Black Gram,7800,2025-06-23,7627.77,109651.63
Pulses,Green Gram,8768,2025-06-23,7912.19,59221.61
Pulses,Lentil,7000,2025-06-23,7344.03,193062.28
Vegetables,Onion,0,2025-06-23,614.88,115397.4
Vegetables,Potato,0,2025-06-23,1064.01,13925.35
Vegetables,Tomato,0,2025-06-23,607.73,68224.67
Cereals,Bajra,2775,2025-06-24,3122.38,81347.78
Cereals,Barley,2150,2025-06-24,1919.92,142958.03
Cereals,Jowar,3699,2025-06-24,3469.68,105117.79
Cereals,Maize,2400,2025-06-24,2542.44,180057.81
Cereals,Paddy,2369,2025-06-24,2576.66,135288.4
Cereals,Ragi,4886,2025-06-24,5149.31,189187.63
Cereals,Wheat,2585,2025-06-24,2426.66,272.36
Fibre Crops,Cotton,7710,2025-06-24,7182.53,43617.38
Oil Seeds,Copra,12100,2025-06-24,12687.46,126760.63
Oil Seeds,Groundnut,7263,2025-06-24,7466.64,3297.88
Oil Seeds,Mustard,6200,2025-06-24,6625.53,64739.91
Oil Seeds,Safflower,6540,2025-06-24,6863.84,111337.86
Oil Seeds,Sesamum,9846,2025-06-24,9381.46,26958.52
Oil Seeds,Soyabean,5328,2025-06-24,4679.72,166312.09
Oil Seeds,Sunflower,7721,2025-06-24,8690.13,129975.12
Pulses,Arhar,8000,2025-06-24,7048.24,80435.34
Pulses,Bengal Gram,5875,2025-06-24,6278.51,155975.19
Pulses,Black Gram,7800,2025-06-24,6906.63,56.14
Pulses,Green Gram,8768,2025-06-24,9326.01,71351.41
Pulses,Lentil,7000,2025-06-24,6484.41,2628.85
Vegetables,Onion,0,2025-06-24,1149.89,191528.45
Vegetables,Potato,0,2025-06-24,1070.37,17057.02
Vegetables,Tomato,0,2025-06-24,1011.11,121446.7
Cereals,Bajra,2775,2025-06-25,2682.36,48097.81
Cereals,Barley,2150,2025-06-25,1888.75,63017.94
Cereals,Jowar,3699,2025-06-25,3251.4,35420.55
Cereals,Maize,2400,2025-06-25,2750.88,88848.51
Cereals,Paddy,2369,2025-06-25,2391.65,174730.02
Cereals,Ragi,4886,2025-06-25,5612.4,116563.75
Cereals,Wheat,2585,2025-06-25,2827.32,65421.86
Fibre Crops,Cotton,7710,2025-06-25,7260.69,80570.61
Oil Seeds,Copra,12100,2025-06-25,12726.2,136454.23
Oil Seeds,Groundnut,7263,2025-06-25,6860.43,26685.32
Oil Seeds,Mustard,6200,2025-06-25,6446.26,25708.76
Oil Seeds,Safflower,6540,2025-06-25,6694.0,138699.75
Oil Seeds,Sesamum,9846,2025-06-25,10438.57,150706.75
Oil Seeds,Soyabean,5328,2025-06-25,5923.98,100016.8
Oil Seeds,Sunflower,7721,2025-06-25,8254.33,123853.59
Pulses,Arhar,8000,2025-06-25,7247.94,5186.64
Pulses,Bengal Gram,5875,2025-06-25,5495.25,88634.59
Pulses,Black Gram,7800,2025-06-25,8074.03,169999.37
Pulses,Green Gram,8768,2025-06-25,7969.0,25153.68
Pulses,Lentil,7000,2025-06-25,7973.31,21653.51
Vegetables,Onion,0,2025-06-25,1003.61,108297.82
Vegetables,Potato,0,2025-06-25,508.15,21141.41
Vegetables,Tomato,0,2025-06-25,1100.03,46786.47
Cereals,Bajra,2775,2025-06-26,2889.7,164022.5
Cereals,Barley,2150,2025-06-26,1854.32,99651.08
Cereals,Jowar,3699,2025-06-26,3909.08,50499.77
Cereals,Maize,2400,2025-06-26,2261.6,122746.9
Cereals,Paddy,2369,2025-06-26,2651.81,161994.39
Cereals,Ragi,4886,2025-06-26,5007.85,146057.83
Cereals,Wheat,2585,2025-06-26,2480.17,128211.06
Fibre Crops,Cotton,7710,2025-06-26,7631.78,38027.73
Oil Seeds,Copra,12100,2025-06-26,12832.31,111315.1
Oil Seeds,Groundnut,7263,2025-06-26,6954.95,182272.27
Oil Seeds,Mustard,6200,2025-06-26,5308.94,63188.84
Oil Seeds,Safflower,6540,2025-06-26,5670.6,153317.14
Oil Seeds,Sesamum,9846,2025-06-26,10442.98,66303.88
Oil Seeds,Soyabean,5328,2025-06-26,5608.78,79217.65
Oil Seeds,Sunflower,7721,2025-06-26,8314.56,90864.02
Pulses,Arhar,8000,2025-06-26,7789.47,186949.25
Pulses,Bengal Gram,5875,2025-06-26,5435.92,24133.45
Pulses,Black Gram,7800,2025-06-26,7997.83,193865.9
Pulses,Green Gram,8768,2025-06-26,8446.67,12454.25
Pulses,Lentil,7000,2025-06-26,6662.54,101211.03
Vegetables,Onion,0,2025-06-26,693.32,199549.99
Vegetables,Potato,0,2025-06-26,910.26,80170.8
Vegetables,Tomato,0,2025-06-26,685.88,82994.39
Cereals,Bajra,2775,2025-06-27,2681.16,131955.07
Cereals,Barley,2150,2025-06-27,2112.61,129664.28
Cereals,Jowar,3699,2025-06-27,3212.34,162753.98
Cereals,Maize,2400,2025-06-27,2717.16,129770.64
Cereals,Paddy,2369,2025-06-27,2692.06,30328.89
Cereals,Ragi,4886,2025-06-27,4852.9,120381.26
Cereals,Wheat,2585,2025-06-27,2648.39,80322.28
Fibre Crops,Cotton,7710,2025-06-27,7335.49,25408.46
Oil Seeds,Copra,12100,2025-06-27,11707.03,32574.03
Oil Seeds,Groundnut,7263,2025-06-27,7773.66,41805.75
Oil Seeds,Mustard,6200,2025-06-27,5378.93,110495.61
Oil Seeds,Safflower,6540,2025-06-27,6726.84,174389.02
Oil Seeds,Sesamum,9846,2025-06-27,10073.39,69128.9
Oil Seeds,Soyabean,5328,2025-06-27,5812.33,108078.76
Oil Seeds,Sunflower,7721,2025-06-27,6746.49,113191.82
Pulses,Arhar,8000,2025-06-27,8979.24,79292.71
Pulses,Bengal Gram,5875,2025-06-27,5516.02,28736.72
Pulses,Black Gram,7800,2025-06-27,6984.38,86582.66
Pulses,Green Gram,8768,2025-06-27,9019.68,16169.05
Pulses,Lentil,7000,2025-06-27,7923.09,151038.97
Vegetables,Onion,0,2025-06-27,1193.69,16083.34
Vegetables,Potato,0,2025-06-27,1014.96,165739.15
Vegetables,Tomato,0,2025-06-27,1197.63,188178.99
Cereals,Bajra,2775,2025-06-28,2462.27,175032.97
Cereals,Barley,2150,2025-06-28,2453.76,35471.85
Cereals,Jowar,3699,2025-06-28,3945.43,8105.09
Cereals,Maize,2400,2025-06-28,2331.9,103280.85
Cereals,Paddy,2369,2025-06-28,2426.31,187190.65
Cereals,Ragi,4886,2025-06-28,5138.49,96281.53
